guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
ENSDARG00000002193_0_1,-2.4000,-3.5128,0.375000,0.525385,0.525586,-27.1000,-28.5160,0.250000,0.588489,0.388481,0.474483,0.006443,0.397279,0.000577,0.439806,0.000703,0.039379,0.001757,0.329397,0.984551,0.289355,0.983361,0.879364,0.079903,0.709178,0.013156,0.696202,0.013610,0.986433,0.014588,0.559940,0.104067,0.507819,0.858986,0.690265,0.886375,0.328721,0.604863,0.234126,0.548654,0.232486,0.843340,0.287176,0.474382,0.712297,0.424376,0.814651,0.415000,0.903359,0.510925
ENSDARG00000002193_0_2,-2.4000,-2.7846,0.750000,0.754508,0.570937,-22.2000,-23.5431,0.375000,0.461328,0.394813,0.064582,0.715017,0.979451,0.594239,0.043245,0.638566,0.031680,0.137649,0.048684,0.019590,0.598936,0.023057,0.993122,0.021612,0.995051,0.022661,0.983982,0.045485,0.577759,0.160335,0.024476,0.900396,0.041710,0.927030,0.048894,0.922402,0.995482,0.286299,0.051675,0.265658,0.992804,0.109330,0.989248,0.081113,0.981765,0.056201,0.985827,0.984698,0.990369,0.984922
ENSDARG00000002193_0_3,-2.1000,-2.1776,0.875000,0.873951,0.709023,-26.1000,-27.6052,0.875000,0.770683,0.427007,0.107964,0.322588,0.104108,0.024323,0.076952,0.000959,0.978765,0.000076,0.945804,0.000075,0.948986,0.001187,0.938648,0.001878,0.991173,0.994966,0.998491,0.988255,0.990965,0.017266,0.058699,0.013661,0.048290,0.009438,0.053459,0.021042,1.000000,0.993746,0.972878,0.447141,0.970094,0.802957,0.999991,0.970962,0.999992,0.979822,0.997250,0.984057,0.997943,0.965740
ENSDARG00000002193_0_4,-1.9000,-2.0500,1.000000,0.986128,0.804455,-22.6000,-23.6924,0.000000,0.074888,0.422742,0.185553,0.147989,0.172561,0.134360,0.892120,0.882318,0.901755,0.894554,0.998832,0.998282,0.999950,0.997865,0.149730,0.142699,0.139732,0.139966,0.985309,0.907175,0.903774,0.796810,0.870758,0.816416,1.000000,0.997289,0.998084,0.023657,1.000000,0.020707,0.982573,0.027898,0.971809,0.106218,1.000000,0.122755,0.962134,0.079401,0.975295,0.102910,0.999128,0.115559
ENSDARG00000002193_0_5,-4.5000,-4.7603,0.625000,0.650419,0.625252,-26.0000,-27.3603,0.625000,0.562579,0.428517,0.950988,0.502562,0.327987,0.286492,1.000000,0.696677,0.985954,0.249609,0.009248,0.019493,0.006078,0.009378,0.089262,0.008160,0.947876,0.029359,0.947700,0.875415,1.000000,0.844180,0.973271,0.314284,0.063322,0.234087,0.052543,0.646787,0.041803,0.643009,1.000000,0.205841,0.945055,0.159554,0.233267,0.158357,1.000000,0.990567,0.970334,0.849092,0.960348,0.847430
ENSDARG00000002193_0_6,-6.1000,-6.4881,0.375000,0.384551,0.462010,-23.7000,-25.5985,0.250000,0.274696,0.499767,0.001638,0.748078,0.000076,0.724769,0.000879,0.679083,0.000973,0.720418,0.073929,0.859279,0.997165,0.958254,0.546404,0.359027,0.999057,0.403777,0.999997,0.403365,0.999974,0.435861,0.995298,0.894833,0.548403,0.611025,0.998388,0.135275,0.074614,0.064565,0.000876,0.078320,0.000925,0.009783,0.000126,0.001614,0.001586,0.001760,0.999944,0.953808,0.999945,0.952444
ENSDARG00000002193_0_7,-6.7000,-7.0406,0.250000,0.321742,0.446074,-23.7000,-25.7520,0.375000,0.423447,0.394282,0.966771,0.147877,0.966621,0.176477,0.371016,0.079392,0.004931,0.008636,0.020416,0.292115,0.033248,0.501910,0.033304,0.622656,0.065616,0.632319,0.985794,0.597767,0.966211,0.493038,0.966825,0.468067,0.966794,0.477813,0.966907,0.341191,0.999910,0.637459,0.064074,0.379509,0.033456,0.188976,0.033539,0.357229,0.034500,0.459636,0.037441,0.468827,0.404106,0.554749
ENSDARG00000002193_0_8,-3.6000,-4.0883,0.375000,0.336661,0.465535,-23.9000,-25.3719,0.250000,0.308414,0.498120,0.981224,0.889125,0.975059,0.710205,0.037809,0.687195,0.018472,0.789749,0.027817,0.863524,0.044994,0.768435,0.052387,0.367779,0.995496,0.315556,0.523488,0.285264,0.986968,0.735836,0.994219,0.797113,0.979489,0.285306,0.975568,0.256386,0.487985,0.531840,0.981699,0.016405,0.035313,0.010216,0.045302,0.165025,0.043920,0.173834,0.043734,0.974246,0.079767,0.339357
ENSDARG00000002193_0_9,-3.6000,-3.6691,1.000000,0.979149,0.686231,-22.1000,-23.2801,0.375000,0.489189,0.419108,0.004507,0.053005,0.003104,0.041952,0.016481,0.062321,0.996076,0.983252,0.999999,0.984969,0.999983,0.981734,0.999964,0.981393,0.016379,0.021916,0.007542,0.012261,0.008990,0.032061,0.907944,0.157129,0.930451,0.156661,0.995560,0.160213,0.995574,0.887485,0.999847,0.288593,0.988616,0.170126,0.998024,0.158199,0.930449,0.351475,0.925200,0.949080,0.999924,0.948340
ENSDARG00000002193_0_10,-2.4000,-2.9202,0.625000,0.710009,0.597819,-24.1000,-26.1139,0.625000,0.542795,0.343201,0.900453,0.419563,0.425893,0.164196,0.438066,0.300607,0.264083,0.078804,0.180079,0.067902,0.183454,0.083245,0.995640,0.237559,0.963404,0.067614,0.847955,0.135701,0.863200,0.163909,0.045926,0.009967,0.168149,0.792586,0.253068,0.802776,0.999853,0.934501,0.442896,0.831921,0.456284,0.918822,0.997516,0.818257,0.804782,0.006269,0.851094,0.005520,0.874578,0.024294
ENSDARG00000003025_2_1,-6.2000,-6.2493,0.500000,0.505974,0.498015,-24.4000,-25.7974,0.125000,0.231152,0.383572,0.003747,0.096183,0.000379,0.001271,0.001308,0.001615,0.012708,0.010811,0.017116,0.084238,0.982694,0.857158,0.962481,0.910765,0.999871,0.969877,0.988266,0.898165,0.979682,0.952772,0.945799,0.881222,0.018444,0.158139,0.024155,0.150283,0.014431,0.172635,0.013774,0.065556,0.026431,0.063074,0.989752,0.863771,0.989480,0.244210,0.989799,0.243172,0.999974,0.046513
ENSDARG00000003025_2_2,-1.4000,-2.4570,0.500000,0.696408,0.634640,-24.8000,-26.1737,0.375000,0.388052,0.471579,0.634554,0.771551,0.595579,0.189362,0.364783,0.240240,0.657107,0.416062,0.363662,0.586613,0.416007,0.898083,0.453551,0.579568,0.943234,0.638100,0.865701,0.895441,0.727612,0.694451,0.687126,0.405691,0.412612,0.012003,0.352794,0.002375,0.310475,0.007251,0.742242,0.048265,0.755562,0.021456,0.486574,0.026525,0.959231,0.999845,0.980861,0.999698,0.983525,0.999000
ENSDARG00000003025_2_3,0.0000,-0.6585,1.000000,0.745998,0.794548,-26.3000,-27.3326,0.500000,0.417617,0.406235,0.922771,0.421524,0.739827,0.398909,0.719368,0.414895,0.786506,0.072886,0.802836,0.625530,0.657894,0.239049,0.809022,0.129941,0.795812,0.245200,0.962278,0.372081,0.878445,0.474694,0.877921,0.500076,0.970300,0.888991,0.910555,0.625231,0.909471,0.643070,0.892659,0.041557,0.837122,0.012181,0.613740,0.005232,0.384060,0.016287,0.652794,0.999837,0.767583,0.997538
ENSDARG00000003025_2_4,-0.7000,-1.3263,0.500000,0.590248,0.660292,-21.1000,-22.4406,0.250000,0.363639,0.435665,0.970325,0.135213,0.935950,0.097898,0.958917,0.182374,0.732736,0.839065,0.280811,0.137426,0.265315,0.226643,0.293148,0.870785,0.373987,0.964253,0.903668,0.219441,0.852944,0.184354,0.940934,0.964495,0.975115,0.982236,0.404671,0.976013,0.290032,0.076993,0.235326,0.037630,0.233860,0.037881,0.677801,0.964147,0.947688,0.081267,0.944319,0.184740,0.988282,0.550438
ENSDARG00000003025_2_5,-2.2000,-2.4230,0.750000,0.761956,0.646432,-22.5000,-24.2645,0.625000,0.628426,0.534546,0.213317,0.539969,0.259441,0.294506,1.000000,0.279777,0.101212,0.562315,0.094159,0.561538,1.000000,0.722046,0.897683,0.499851,0.898340,0.616870,1.000000,0.923085,0.186492,0.291930,0.182342,0.284647,1.000000,0.086985,0.851654,0.043771,0.103972,0.034618,0.240784,0.039405,0.954518,0.977401,1.000000,0.979872,0.948826,0.972511,1.000000,0.995453,0.995895,0.984378
ENSDARG00000003025_2_6,-3.1000,-3.3378,0.625000,0.648519,0.461945,-25.2000,-26.1319,0.625000,0.632523,0.317821,0.072889,0.038044,0.062209,0.018428,0.175516,0.892562,0.955722,0.104072,0.966332,0.056555,0.952273,0.091730,0.227587,0.011842,0.115220,0.017685,0.117653,0.009634,0.144943,0.015118,0.137176,0.013360,0.123220,0.027203,0.963276,0.991326,0.992317,0.991398,0.984875,0.988030,0.940429,0.989872,0.955231,0.999135,0.111637,0.052415,0.091957,0.022733,0.148430,0.025275
ENSDARG00000003025_2_7,-5.0000,-5.1232,0.375000,0.401186,0.516235,-25.1000,-26.8215,0.250000,0.376517,0.441905,0.898802,0.839433,0.983824,0.468177,0.069029,0.467383,0.011565,0.709097,0.015255,0.851803,0.984328,0.691649,0.115985,0.308380,0.117654,0.532811,0.991910,0.445279,0.982426,0.046194,0.974424,0.027218,0.970020,0.438533,0.029445,0.292199,0.021566,0.282939,0.895410,0.304006,0.113530,0.112953,0.015842,0.084410,0.150368,0.098395,0.991118,0.908542,0.992206,0.928689
ENSDARG00000003025_2_8,-0.5000,-1.3784,0.500000,0.675899,0.681460,-26.2000,-27.6095,0.500000,0.622368,0.405692,0.920247,0.020605,0.387238,0.008909,0.371790,0.009011,0.715833,0.047628,0.972021,0.993957,0.474977,0.037718,0.682560,0.054198,0.715776,0.027416,0.991961,0.580694,0.996960,0.783992,0.539405,0.377329,0.453246,0.193439,0.365275,0.235625,0.375214,0.546927,0.679776,0.657311,0.986070,0.613391,0.551404,0.469528,0.497517,0.461600,0.975778,0.998310,0.976155,0.996254
ENSDARG00000003025_2_10,-1.3000,-1.6874,0.750000,0.762238,0.768462,-24.9000,-25.9226,0.250000,0.341264,0.433070,0.701767,0.904935,0.981909,0.881051,0.696684,0.905063,0.695874,0.088747,0.967570,0.148365,0.947052,0.030719,0.952177,0.038859,0.978015,0.123819,0.978190,0.851707,0.387322,0.528271,0.199627,0.642637,0.785154,0.787108,0.981108,0.094524,0.682316,0.189751,0.864408,0.254689,0.417318,0.059827,0.288102,0.063820,0.958814,0.961782,0.917964,0.142708,0.987874,0.963009
ENSDARG00000003469_0_2,-1.3000,-2.0839,0.750000,0.694945,0.731136,-25.1000,-26.3214,0.625000,0.642638,0.433149,0.876779,0.967603,0.878056,0.169886,0.998095,0.217937,0.997590,0.995817,0.996440,0.101419,0.557789,0.037979,0.064592,0.078049,0.058696,0.915891,0.993204,0.006315,0.961911,0.001762,0.739480,0.005416,0.940535,0.023806,0.999982,0.511681,0.999952,0.634555,0.646677,0.162628,0.583244,0.813516,0.985017,0.996814,0.411184,0.991399,0.425443,0.993652,0.508060,0.036859
ENSDARG00000003469_0_3,-1.6000,-2.0764,0.750000,0.760997,0.584881,-22.0000,-23.5781,0.625000,0.627750,0.527730,0.072654,0.735136,0.062345,0.338110,0.995634,0.368471,0.110391,0.696481,0.126078,0.635512,0.528478,0.594167,0.999164,0.631999,0.980695,0.394770,0.981442,0.917080,0.523503,0.058977,0.128000,0.035745,0.101249,0.126144,0.073467,0.733687,0.076062,0.949565,0.999793,0.222975,0.975207,0.227514,0.973066,0.225731,0.996617,0.995985,0.995198,0.753019,0.998566,0.913523
ENSDARG00000003469_0_4,-4.4000,-4.7760,0.500000,0.509378,0.466055,-21.4000,-23.3802,0.750000,0.636984,0.437838,0.998712,0.241795,0.058908,0.033100,0.015469,0.016680,0.000822,0.014697,0.001541,0.074090,0.004830,0.063941,0.580730,0.138005,0.999935,0.287516,0.999990,0.925310,0.999819,0.527022,0.582203,0.806947,0.003121,0.531784,0.001152,0.429271,0.000745,0.465811,0.015501,0.755126,0.058043,0.603687,0.999933,0.708121,0.999862,0.599144,0.999861,0.795634,0.999927,0.739074
ENSDARG00000003469_0_6,-3.6000,-3.9870,0.500000,0.555446,0.599225,-25.7000,-27.0693,0.125000,0.165782,0.313397,0.981430,0.968584,0.807094,0.967683,0.262423,0.955438,0.064534,0.952784,0.048709,0.957172,0.173143,0.015463,0.821236,0.019250,1.000000,0.030538,0.958443,0.023215,0.957816,0.024765,0.778954,0.012869,0.687160,0.013928,0.208523,0.237916,0.999926,0.786843,0.090895,0.029657,0.260407,0.013718,0.025728,0.087267,0.958101,0.067258,0.956617,0.051379,0.943371,0.052217
ENSDARG00000003469_0_7,-2.7000,-3.2449,0.375000,0.414747,0.522424,-22.5000,-24.2491,0.250000,0.345474,0.521436,0.012024,0.255096,0.016537,0.256286,0.470941,0.533386,0.496163,0.962598,1.000000,0.984345,0.983632,0.953833,0.125736,0.946945,0.119965,0.953514,0.982939,0.502418,0.981214,0.461576,0.966793,0.280253,0.974558,0.574667,0.212081,0.310374,0.225878,0.479396,0.824678,0.927378,0.844347,0.043012,0.122131,0.001650,0.041153,0.001091,0.047713,0.004548,0.999993,0.996343
ENSDARG00000003469_0_8,-0.8000,-1.2698,1.000000,0.961979,0.806987,-25.2000,-26.7332,1.000000,0.865089,0.535479,0.692807,0.021205,0.216942,0.002132,0.520328,0.000291,0.847742,0.001032,0.816640,0.000994,0.980043,0.000048,0.929857,0.007457,0.802377,0.012115,0.861687,0.954752,0.515389,0.910771,0.384699,0.986818,0.875393,0.891258,0.998546,0.866728,0.864408,0.796773,0.899586,0.903007,0.984381,0.911352,0.964096,0.923049,0.989727,0.987241,0.997669,0.709150,0.997420,0.823412
ENSDARG00000003469_0_9,-0.9000,-1.2875,1.000000,0.944015,0.754328,-25.1000,-26.3581,1.000000,0.705585,0.340164,0.433135,0.032768,0.251259,0.017997,0.244917,0.983226,0.964561,0.028532,0.974726,0.017907,0.968754,0.010686,0.964100,0.006234,0.197741,0.000981,0.187767,0.000908,0.387252,0.008163,0.992977,0.016200,0.967250,0.035000,0.952033,0.421502,0.977964,0.925548,0.978183,0.681179,0.978895,0.699877,0.958538,0.965236,0.901162,0.718570,0.901323,0.617844,0.904020,0.614921
ENSDARG00000003469_0_10,0.0000,-0.0068,1.000000,0.997983,0.998903,-17.7000,-20.1441,0.250000,0.723663,0.639315,0.999845,0.809684,0.999969,0.482646,0.999333,0.536132,0.999333,0.744094,0.999931,0.563196,0.996620,0.686582,0.999518,0.481402,0.999868,0.322482,0.999786,0.468079,1.000000,0.962838,1.000000,0.485520,1.000000,0.454338,0.989033,0.442223,1.000000,0.554288,1.000000,0.800384,1.000000,0.745376,0.999950,0.624070,0.997923,0.899063,0.998234,0.989371,0.998723,0.734527
ENSDARG00000003751_7_1,-2.9000,-3.3892,0.375000,0.506981,0.562217,-27.4000,-28.1093,0.625000,0.630715,0.500067,0.078774,0.003592,0.050031,0.000807,0.065146,0.001437,0.937520,0.000848,0.339503,0.002878,0.288517,0.008057,0.907271,0.012666,0.998498,0.990350,0.952978,0.973400,0.959071,0.974699,0.766011,0.988902,0.845178,0.997973,0.493783,0.996393,0.471252,0.982458,0.088990,0.958485,0.036205,0.034789,0.048667,0.035544,0.952422,0.052836,0.975571,0.997103,0.988957,0.988116
ENSDARG00000003751_7_2,-4.2000,-4.2546,1.000000,0.980716,0.694632,-26.1000,-28.1226,0.000000,0.297938,0.375223,0.020066,0.188208,0.014658,0.088820,0.013862,0.125893,0.981799,0.599478,0.985066,0.602524,0.994989,0.825864,0.995691,0.873265,0.991007,0.621676,0.029937,0.067377,0.022802,0.097329,0.030047,0.198264,0.966993,0.832269,0.980104,0.505996,0.961757,0.305741,0.993378,0.448746,0.992537,0.253906,0.993278,0.333756,0.979685,0.233136,0.957238,0.208307,0.987749,0.093915
ENSDARG00000003751_7_3,-1.6000,-2.4388,0.625000,0.560654,0.577971,-26.1000,-27.2728,0.500000,0.504137,0.470507,0.983397,0.338441,0.281971,0.060007,0.243066,0.020314,0.988397,0.014161,0.151369,0.016519,0.103846,0.350774,0.230939,0.368482,0.946273,0.702385,0.916326,0.711481,0.940440,0.956522,0.667003,0.906019,0.621149,0.931941,0.628485,0.917761,0.943509,0.978694,0.516055,0.064324,0.088115,0.026027,0.114766,0.024624,0.933108,0.999635,0.605633,0.999677,0.655565,0.022356
ENSDARG00000003751_7_4,-4.4000,-4.4890,0.500000,0.512460,0.414160,-21.6000,-23.4120,0.500000,0.347424,0.521841,0.121387,0.764150,0.015262,0.771927,0.010246,0.753748,0.003580,0.815404,0.004287,0.779607,0.012107,0.763233,0.999873,0.945521,0.987472,0.886983,0.987578,0.454598,0.999172,0.337953,0.025516,0.104488,0.017038,0.279823,0.015236,0.022985,0.002338,0.009840,0.002259,0.009384,0.121839,0.540018,0.987255,0.367552,0.987079,0.489051,0.988204,0.845519,0.995471,0.495045
ENSDARG00000003751_7_5,-3.5000,-4.0932,1.000000,0.705947,0.645610,-25.6000,-27.3066,0.625000,0.605041,0.290527,0.296210,0.115895,0.298606,0.010250,0.303569,0.008446,0.732956,0.061382,0.973005,0.069363,1.000000,0.404408,0.755510,0.067314,0.998822,0.057385,0.978659,0.064332,0.307444,0.001991,0.310537,0.094180,0.309307,0.015273,0.982893,0.911037,0.818873,0.998412,0.977926,0.983249,0.974321,0.996395,0.407685,0.011552,0.391822,0.001030,0.394440,0.506771,0.699613,0.431883
ENSDARG00000003751_7_6,-0.1000,-0.6805,0.750000,0.837352,0.852437,-21.8000,-23.6005,0.125000,0.172542,0.512056,0.430793,0.856549,0.500095,0.848284,0.894538,0.861916,0.887552,0.867507,0.884473,0.865104,0.996787,0.798048,0.972245,0.756217,0.912627,0.345030,0.986747,0.496471,0.959207,0.424279,0.929745,0.876090,0.995109,0.865282,0.509602,0.928230,0.430556,0.125469,0.920647,0.089978,0.934879,0.008704,0.973936,0.075427,0.947756,0.013155,0.990635,0.016015,0.990809,0.123357
ENSDARG00000003751_7_7,-5.9000,-5.9085,0.750000,0.749821,0.600214,-25.8000,-27.7678,0.500000,0.552314,0.377393,0.990575,0.761091,0.004548,0.678374,0.002859,0.432926,0.002342,0.916563,0.002883,0.142161,0.999215,0.060615,0.999900,0.005661,0.999978,0.008694,0.999972,0.006134,0.999992,0.005188,0.002567,0.003366,0.000881,0.108583,0.000234,0.382413,0.002014,0.382644,0.999919,0.913519,0.997313,0.761699,0.999639,0.735347,0.999614,0.741198,0.999929,0.279604,0.999906,0.222086
ENSDARG00000003751_7_8,-3.7000,-4.4140,0.500000,0.581749,0.618357,-30.8000,-31.8630,0.375000,0.409066,0.478700,0.486434,0.846224,0.443186,0.807433,0.440809,0.952713,0.903102,0.871502,0.801130,0.855637,0.938729,0.959361,0.827028,0.953680,0.534351,0.008996,0.453748,0.005211,0.499132,0.005376,0.460348,0.003789,0.925152,0.031546,0.783579,0.997090,0.956671,0.996901,0.187291,0.000743,0.101186,0.000125,0.112048,0.000196,0.588804,0.023305,0.951272,0.999215,0.973143,0.254952
ENSDARG00000003751_7_9,-7.5000,-7.6887,0.375000,0.397380,0.517894,-23.3000,-25.5791,0.500000,0.412618,0.420416,0.996951,0.519014,0.957635,0.232900,0.999641,0.325046,0.206021,0.102954,0.000510,0.007882,0.000409,0.006394,0.000442,0.007131,0.017337,0.047832,0.999997,0.977698,0.999986,0.939860,0.999977,0.955402,0.999926,0.985268,0.999985,0.989735,0.999295,0.987715,0.017729,0.084755,0.000087,0.010680,0.000049,0.018839,0.000494,0.033570,0.206388,0.330089,0.955016,0.845561
