guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
ENSDARG00000002193_0_1,-2.4000,-3.5128,0.375000,0.525385,0.525586,-19.6000,-21.8211,0.750000,0.621803,0.526927,0.474483,0.868652,0.397279,0.862162,0.439806,0.890604,0.039379,0.690290,0.329397,0.235191,0.289355,0.100563,0.879364,0.199233,0.709178,0.194608,0.696202,0.155147,0.986433,0.252657,0.559940,0.561059,0.507819,0.553949,0.690265,0.705346,0.328721,0.824811,0.234126,0.846436,0.232486,0.779003,0.287176,0.773321,0.712297,0.662516,0.814651,0.237236,0.903359,0.145751
ENSDARG00000002193_0_2,-2.4000,-2.7846,0.750000,0.754508,0.570937,-18.0000,-20.0315,0.750000,0.680806,0.542782,0.064582,0.093041,0.979451,0.966220,0.043245,0.058841,0.031680,0.040174,0.048684,0.070022,0.598936,0.601703,0.993122,0.977377,0.995051,0.983664,0.983982,0.971457,0.577759,0.564865,0.024476,0.030438,0.041710,0.051400,0.048894,0.060877,0.995482,0.984724,0.051675,0.071508,0.992804,0.988722,0.989248,0.822043,0.981765,0.770434,0.985827,0.955975,0.990369,0.792163
ENSDARG00000002193_0_3,-2.1000,-2.1776,0.875000,0.873951,0.709023,-17.7000,-19.5400,0.875000,0.755099,0.649632,0.107964,0.197713,0.104108,0.166255,0.076952,0.140481,0.978765,0.984670,0.945804,0.944652,0.948986,0.941331,0.938648,0.921674,0.991173,0.825591,0.998491,0.740198,0.990965,0.705830,0.058699,0.340676,0.048290,0.042768,0.053459,0.059096,1.000000,0.993983,0.972878,0.889046,0.970094,0.875053,0.999991,0.914320,0.999992,0.930345,0.997250,0.759302,0.997943,0.619651
ENSDARG00000002193_0_4,-1.9000,-2.0500,1.000000,0.986128,0.804455,-17.5000,-19.4251,1.000000,0.849111,0.713262,0.185553,0.181111,0.172561,0.152142,0.892120,0.883335,0.901755,0.893438,0.998832,0.995399,0.999950,0.995536,0.149730,0.127757,0.139732,0.122026,0.985309,0.772876,0.903774,0.706249,0.870758,0.678253,1.000000,0.964223,0.998084,0.952007,1.000000,0.940240,0.982573,0.762046,0.971809,0.762887,1.000000,0.778430,0.962134,0.781280,0.975295,0.970849,0.999128,0.845147
ENSDARG00000002193_0_5,-4.5000,-4.7603,0.625000,0.650419,0.625252,-21.7000,-23.4360,0.250000,0.418866,0.515554,0.950988,0.942503,0.327987,0.559049,1.000000,0.895892,0.985954,0.764800,0.009248,0.067709,0.006078,0.050924,0.089262,0.371104,0.947876,0.853107,0.947700,0.844251,1.000000,0.796139,0.973271,0.700412,0.063322,0.114256,0.052543,0.138176,0.041803,0.131274,1.000000,0.998227,0.945055,0.752820,0.233267,0.381098,1.000000,0.592974,0.970334,0.191253,0.960348,0.165106
ENSDARG00000002193_0_6,-6.1000,-6.4881,0.375000,0.384551,0.462010,-22.3000,-24.0901,0.125000,0.298340,0.480430,0.001638,0.216362,0.000076,0.187524,0.000879,0.187732,0.000973,0.185862,0.073929,0.257936,0.997165,0.986501,0.546404,0.623545,0.999057,0.988486,0.999997,0.999355,0.999974,0.996055,0.995298,0.978826,0.548403,0.613692,0.998388,0.991992,0.074614,0.216220,0.000876,0.146114,0.000925,0.001462,0.000126,0.000393,0.001586,0.001471,0.999944,0.518713,0.999945,0.510358
ENSDARG00000002193_0_7,-6.7000,-7.0406,0.250000,0.321742,0.446074,-22.9000,-24.5967,0.250000,0.293840,0.410315,0.966771,0.752711,0.966621,0.880347,0.371016,0.161513,0.004931,0.004875,0.020416,0.069239,0.033248,0.115717,0.033304,0.115591,0.065616,0.145444,0.985794,0.951864,0.966211,0.885657,0.966825,0.886297,0.966794,0.886335,0.966907,0.883979,0.999910,0.954336,0.064074,0.095105,0.033456,0.065444,0.033539,0.069155,0.034500,0.017225,0.037441,0.019663,0.404106,0.245811
ENSDARG00000002193_0_8,-3.6000,-4.0883,0.375000,0.336661,0.465535,-20.5000,-22.5956,0.375000,0.400371,0.482151,0.981224,0.786800,0.975059,0.805702,0.037809,0.172387,0.018472,0.330807,0.027817,0.332376,0.044994,0.219506,0.052387,0.291396,0.995496,0.850940,0.523488,0.353537,0.986968,0.650414,0.994219,0.651849,0.979489,0.994348,0.975568,0.649484,0.487985,0.481444,0.981699,0.810959,0.035313,0.175516,0.045302,0.176157,0.043920,0.355097,0.043734,0.201194,0.079767,0.353117
ENSDARG00000002193_0_9,-3.6000,-3.6691,1.000000,0.979149,0.686231,-20.2000,-21.8640,0.500000,0.600452,0.539300,0.004507,0.006469,0.003104,0.004149,0.016481,0.015846,0.996076,0.997190,0.999999,0.999026,0.999983,0.998848,0.999964,0.998889,0.016379,0.016105,0.007542,0.007058,0.008990,0.008200,0.907944,0.970298,0.930451,0.960301,0.995560,0.985820,0.995574,0.551930,0.999847,0.379736,0.988616,0.284735,0.998024,0.198500,0.930449,0.704903,0.925200,0.865744,0.999924,0.832250
ENSDARG00000002193_0_10,-2.4000,-2.9202,0.625000,0.710009,0.597819,-22.4000,-23.8513,0.625000,0.617045,0.494304,0.900453,0.454302,0.425893,0.373478,0.438066,0.345576,0.264083,0.934163,0.180079,0.761282,0.183454,0.889160,0.995640,0.117036,0.963404,0.035405,0.847955,0.033882,0.863200,0.035511,0.045926,0.003980,0.168149,0.965947,0.253068,0.968720,0.999853,0.999320,0.442896,0.978326,0.456284,0.977821,0.997516,0.998608,0.804782,0.004406,0.851094,0.002361,0.874578,0.006796
ENSDARG00000003025_2_1,-6.2000,-6.2493,0.500000,0.505974,0.498015,-24.4000,-25.6863,0.125000,0.166713,0.361257,0.003747,0.003593,0.000379,0.000160,0.001308,0.000952,0.012708,0.003965,0.017116,0.023887,0.982694,0.991720,0.962481,0.963555,0.999871,0.999990,0.988266,0.982234,0.979682,0.972862,0.945799,0.938799,0.018444,0.009710,0.024155,0.021699,0.014431,0.020538,0.013774,0.013474,0.026431,0.017164,0.989752,0.962062,0.989480,0.135823,0.989799,0.133115,0.999974,0.029830
ENSDARG00000003025_2_2,-1.4000,-2.4570,0.500000,0.696408,0.634640,-19.7000,-21.3370,0.750000,0.623643,0.632607,0.634554,0.648129,0.595579,0.332230,0.364783,0.467626,0.657107,0.791649,0.363662,0.676714,0.416007,0.749947,0.453551,0.755541,0.943234,0.979894,0.865701,0.784926,0.727612,0.454993,0.687126,0.412690,0.412612,0.608653,0.352794,0.578397,0.310475,0.497008,0.742242,0.742461,0.755562,0.153652,0.486574,0.127618,0.959231,0.970675,0.980861,0.968709,0.983525,0.950621
ENSDARG00000003025_2_3,0.0000,-0.6585,1.000000,0.745998,0.794548,-18.1000,-19.5101,0.625000,0.671599,0.674241,0.922771,0.749806,0.739827,0.633527,0.719368,0.593225,0.786506,0.790907,0.802836,0.706860,0.657894,0.630098,0.809022,0.812658,0.795812,0.694485,0.962278,0.618542,0.878445,0.532511,0.877921,0.592603,0.970300,0.756801,0.910555,0.667644,0.909471,0.834083,0.892659,0.833836,0.837122,0.646376,0.613740,0.602443,0.384060,0.494657,0.652794,0.892864,0.767583,0.400889
ENSDARG00000003025_2_4,-0.7000,-1.3263,0.500000,0.590248,0.660292,-17.4000,-19.4136,0.125000,0.447072,0.578327,0.970325,0.945924,0.935950,0.938223,0.958917,0.903263,0.732736,0.802939,0.280811,0.246600,0.265315,0.214761,0.293148,0.252176,0.373987,0.488989,0.903668,0.773293,0.852944,0.719680,0.940934,0.790946,0.975115,0.913166,0.404671,0.519542,0.290032,0.440704,0.235326,0.427743,0.233860,0.302324,0.677801,0.445010,0.947688,0.466025,0.944319,0.457545,0.988282,0.517685
ENSDARG00000003025_2_5,-2.2000,-2.4230,0.750000,0.761956,0.646432,-17.6000,-19.4309,0.750000,0.725889,0.635788,0.213317,0.236584,0.259441,0.302700,1.000000,0.985055,0.101212,0.134394,0.094159,0.104131,1.000000,0.996142,0.897683,0.867154,0.898340,0.866900,1.000000,0.995064,0.186492,0.223960,0.182342,0.220135,1.000000,0.976420,0.851654,0.801914,0.103972,0.111559,0.240784,0.283588,0.954518,0.861036,1.000000,0.995437,0.948826,0.832540,1.000000,0.998906,0.995895,0.922136
ENSDARG00000003025_2_6,-3.1000,-3.3378,0.625000,0.648519,0.461945,-21.3000,-22.5296,0.625000,0.626224,0.417929,0.072889,0.300436,0.062209,0.237505,0.175516,0.297478,0.955722,0.938348,0.966332,0.231044,0.952273,0.222796,0.227587,0.180267,0.115220,0.847082,0.117653,0.028869,0.144943,0.019882,0.137176,0.019330,0.123220,0.025755,0.963276,0.984135,0.992317,0.985333,0.984875,0.985157,0.940429,0.983497,0.955231,0.998334,0.111637,0.038394,0.091957,0.016904,0.148430,0.018037
ENSDARG00000003025_2_7,-5.0000,-5.1232,0.375000,0.401186,0.516235,-22.4000,-24.0404,0.500000,0.513686,0.458362,0.898802,0.825316,0.983824,0.813060,0.069029,0.494302,0.011565,0.127032,0.015255,0.105239,0.984328,0.276888,0.115985,0.783399,0.117654,0.361892,0.991910,0.422364,0.982426,0.216168,0.974424,0.186832,0.970020,0.445260,0.029445,0.564648,0.021566,0.063257,0.895410,0.259645,0.113530,0.424401,0.015842,0.605008,0.150368,0.624004,0.991118,0.876473,0.992206,0.692051
ENSDARG00000003025_2_8,-0.5000,-1.3784,0.500000,0.675899,0.681460,-18.3000,-20.4241,0.375000,0.574963,0.531193,0.920247,0.651799,0.387238,0.562183,0.371790,0.560244,0.715833,0.923315,0.972021,0.708457,0.474977,0.738834,0.682560,0.673836,0.715776,0.273894,0.991961,0.179970,0.996960,0.158361,0.539405,0.490681,0.453246,0.102582,0.365275,0.076775,0.375214,0.505830,0.679776,0.931268,0.986070,0.989385,0.551404,0.896040,0.497517,0.474661,0.975778,0.573721,0.976155,0.152026
ENSDARG00000003025_2_10,-1.3000,-1.6874,0.750000,0.762238,0.768462,-21.7000,-23.2168,0.375000,0.386795,0.382813,0.701767,0.666524,0.981909,0.656038,0.696684,0.952057,0.695874,0.950561,0.967570,0.988922,0.947052,0.151533,0.952177,0.059099,0.978015,0.047977,0.978190,0.040638,0.387322,0.023081,0.199627,0.006729,0.785154,0.018752,0.981108,0.037055,0.682316,0.032326,0.864408,0.988465,0.417318,0.959270,0.288102,0.967180,0.958814,0.056797,0.917964,0.018615,0.987874,0.034649
ENSDARG00000003469_0_2,-1.3000,-2.0839,0.750000,0.694945,0.731136,-19.6000,-21.5724,0.625000,0.583784,0.500947,0.876779,0.392748,0.878056,0.123286,0.998095,0.108973,0.997590,0.108032,0.996440,0.980574,0.557789,0.081832,0.064592,0.018858,0.058696,0.022235,0.993204,0.969064,0.961911,0.968578,0.739480,0.617948,0.940535,0.956546,0.999982,0.993746,0.999952,0.984652,0.646677,0.833235,0.583244,0.723258,0.985017,0.963114,0.411184,0.052853,0.425443,0.068140,0.508060,0.051277
ENSDARG00000003469_0_3,-1.6000,-2.0764,0.750000,0.760997,0.584881,-17.9000,-19.9836,0.500000,0.554938,0.494693,0.072654,0.144260,0.062345,0.132977,0.995634,0.931584,0.110391,0.118389,0.126078,0.122523,0.528478,0.496353,0.999164,0.991616,0.980695,0.909751,0.981442,0.906350,0.523503,0.484901,0.128000,0.120789,0.101249,0.094869,0.073467,0.148197,0.076062,0.149460,0.999793,0.994003,0.975207,0.730143,0.973066,0.680533,0.996617,0.951084,0.995198,0.379673,0.998566,0.406407
ENSDARG00000003469_0_4,-4.4000,-4.7760,0.500000,0.509378,0.466055,-20.1000,-22.0525,0.500000,0.450575,0.443400,0.998712,0.994984,0.058908,0.072131,0.015469,0.028340,0.000822,0.021900,0.001541,0.020691,0.004830,0.022989,0.580730,0.583355,0.999935,0.980129,0.999990,0.982446,0.999819,0.982508,0.582203,0.570797,0.003121,0.003123,0.001152,0.002639,0.000745,0.017983,0.015501,0.028149,0.058043,0.076927,0.999933,0.863375,0.999862,0.840790,0.999861,0.964879,0.999927,0.809859
ENSDARG00000003469_0_6,-3.6000,-3.9870,0.500000,0.555446,0.599225,-20.8000,-22.2704,0.125000,0.256098,0.476526,0.981430,0.975064,0.807094,0.799105,0.262423,0.263533,0.064534,0.065223,0.048709,0.044916,0.173143,0.170741,0.821236,0.809166,1.000000,0.994005,0.958443,0.956497,0.957816,0.956598,0.778954,0.771419,0.687160,0.675464,0.208523,0.207908,0.999926,0.999036,0.090895,0.106059,0.260407,0.255605,0.025728,0.026625,0.958101,0.213024,0.956617,0.131499,0.943371,0.109030
ENSDARG00000003469_0_7,-2.7000,-3.2449,0.375000,0.414747,0.522424,-20.5000,-21.7576,0.625000,0.589216,0.624448,0.012024,0.195319,0.016537,0.198528,0.470941,0.532415,0.496163,0.925401,1.000000,0.999970,0.983632,0.992456,0.125736,0.883751,0.119965,0.873464,0.982939,0.604184,0.981214,0.568550,0.966793,0.292302,0.974558,0.708897,0.212081,0.889408,0.225878,0.895324,0.824678,0.954691,0.844347,0.960223,0.122131,0.016348,0.041153,0.004220,0.047713,0.008092,0.999993,0.985422
ENSDARG00000003469_0_8,-0.8000,-1.2698,1.000000,0.961979,0.806987,-20.3000,-21.4710,0.750000,0.761787,0.565264,0.692807,0.994176,0.216942,0.989677,0.520328,0.015398,0.847742,0.010175,0.816640,0.010840,0.980043,0.011178,0.929857,0.013074,0.802377,0.731605,0.861687,0.378344,0.515389,0.877673,0.384699,0.987355,0.875393,0.191498,0.998546,0.073084,0.864408,0.067355,0.899586,0.993770,0.984381,0.987564,0.964096,0.991366,0.989727,0.999281,0.997669,0.991004,0.997420,0.990874
ENSDARG00000003469_0_9,-0.9000,-1.2875,1.000000,0.944015,0.754328,-21.9000,-23.4541,0.750000,0.699723,0.510879,0.433135,0.978898,0.251259,0.980527,0.244917,0.970495,0.964561,0.987432,0.974726,0.576408,0.968754,0.087689,0.964100,0.015196,0.197741,0.001164,0.187767,0.000937,0.387252,0.002679,0.992977,0.007469,0.967250,0.010904,0.952033,0.008743,0.977964,0.025678,0.978183,0.993312,0.978895,0.993252,0.958538,0.594072,0.901162,0.994153,0.901323,0.994265,0.904020,0.994309
ENSDARG00000003469_0_10,0.0000,-0.0068,1.000000,0.997983,0.998903,-15.6000,-17.2564,1.000000,0.921043,0.927613,0.999845,0.996168,0.999969,0.995335,0.999333,0.958558,0.999333,0.942588,0.999931,0.981889,0.996620,0.985375,0.999518,0.967525,0.999868,0.962232,0.999786,0.851386,1.000000,0.838542,1.000000,0.848659,1.000000,0.855660,0.989033,0.783742,1.000000,0.938016,1.000000,0.933420,1.000000,0.935490,0.999950,0.954045,0.997923,0.989828,0.998234,0.989296,0.998723,0.844507
ENSDARG00000003751_7_1,-2.9000,-3.3892,0.375000,0.506981,0.562217,-19.6000,-21.3266,0.625000,0.577657,0.548075,0.078774,0.631022,0.050031,0.304249,0.065146,0.343723,0.937520,0.393673,0.339503,0.443695,0.288517,0.457171,0.907271,0.662937,0.998498,0.776455,0.952978,0.547201,0.959071,0.495004,0.766011,0.390796,0.845178,0.894320,0.493783,0.803228,0.471252,0.728732,0.088990,0.558386,0.036205,0.310026,0.048667,0.322182,0.952422,0.561800,0.975571,0.813566,0.988957,0.523338
ENSDARG00000003751_7_2,-4.2000,-4.2546,1.000000,0.980716,0.694632,-23.4000,-24.7778,0.500000,0.471503,0.484052,0.020066,0.014211,0.014658,0.009506,0.013862,0.009228,0.981799,0.986490,0.985066,0.988525,0.994989,0.998512,0.995691,0.999361,0.991007,0.996033,0.029937,0.018571,0.022802,0.012197,0.030047,0.018713,0.966993,0.857673,0.980104,0.837019,0.961757,0.882725,0.993378,0.902909,0.992537,0.693810,0.993278,0.255617,0.979685,0.120535,0.957238,0.022703,0.987749,0.056710
ENSDARG00000003751_7_3,-1.6000,-2.4388,0.625000,0.560654,0.577971,-20.1000,-22.1145,1.000000,0.713875,0.616821,0.983397,0.986932,0.281971,0.856317,0.243066,0.774112,0.988397,0.366275,0.151369,0.215210,0.103846,0.224185,0.230939,0.247043,0.946273,0.301322,0.916326,0.372999,0.940440,0.883391,0.667003,0.734449,0.621149,0.663193,0.628485,0.798646,0.943509,0.767035,0.516055,0.653722,0.088115,0.495045,0.114766,0.460839,0.933108,0.946257,0.605633,0.976108,0.655565,0.613348
ENSDARG00000003751_7_4,-4.4000,-4.4890,0.500000,0.512460,0.414160,-20.4000,-21.9318,0.250000,0.400149,0.370623,0.121387,0.136611,0.015262,0.022293,0.010246,0.013957,0.003580,0.010049,0.004287,0.012136,0.012107,0.018312,0.999873,0.993086,0.987472,0.986338,0.987578,0.980544,0.999172,0.991873,0.025516,0.027267,0.017038,0.018803,0.015236,0.021794,0.002338,0.009574,0.002259,0.002745,0.121839,0.119876,0.987255,0.691168,0.987079,0.632429,0.988204,0.921866,0.995471,0.801743
ENSDARG00000003751_7_5,-3.5000,-4.0932,1.000000,0.705947,0.645610,-25.6000,-27.2689,0.625000,0.611199,0.284892,0.296210,0.108364,0.298606,0.002566,0.303569,0.000530,0.732956,0.036375,0.973005,0.043667,1.000000,0.387509,0.755510,0.049027,0.998822,0.038296,0.978659,0.045490,0.307444,0.001228,0.310537,0.088290,0.309307,0.006904,0.982893,0.913503,0.818873,0.999836,0.977926,0.999916,0.974321,0.999927,0.407685,0.010243,0.391822,0.001023,0.394440,0.521287,0.699613,0.443854
ENSDARG00000003751_7_6,-0.1000,-0.6805,0.750000,0.837352,0.852437,-17.1000,-19.0935,0.375000,0.531220,0.648908,0.430793,0.334986,0.500095,0.326631,0.894538,0.566743,0.887552,0.571432,0.884473,0.942693,0.996787,0.636313,0.972245,0.656852,0.912627,0.940519,0.986747,0.932168,0.959207,0.964475,0.929745,0.884896,0.995109,0.970688,0.509602,0.291066,0.430556,0.277402,0.920647,0.689377,0.934879,0.830972,0.973936,0.810957,0.947756,0.650704,0.990635,0.293548,0.990809,0.405732
ENSDARG00000003751_7_7,-5.9000,-5.9085,0.750000,0.749821,0.600214,-22.4000,-23.9534,0.875000,0.616158,0.545969,0.990575,0.992674,0.004548,0.471359,0.002859,0.474522,0.002342,0.476370,0.002883,0.475259,0.999215,0.992764,0.999900,0.525897,0.999978,0.522382,0.999972,0.525219,0.999992,0.522799,0.002567,0.004812,0.000881,0.006072,0.000234,0.010274,0.002014,0.387703,0.999919,0.857772,0.997313,0.782869,0.999639,0.740771,0.999614,0.710584,0.999929,0.771600,0.999906,0.667688
ENSDARG00000003751_7_8,-3.7000,-4.4140,0.500000,0.581749,0.618357,-24.1000,-25.7401,0.625000,0.658826,0.415534,0.486434,0.781609,0.443186,0.116298,0.440809,0.007152,0.903102,0.010604,0.801130,0.254468,0.938729,0.049035,0.827028,0.784311,0.534351,0.783797,0.453748,0.018515,0.499132,0.002791,0.460348,0.002349,0.925152,0.229136,0.783579,0.077455,0.956671,0.257259,0.187291,0.341726,0.101186,0.884226,0.112048,0.947852,0.588804,0.966186,0.951272,0.819237,0.973143,0.976666
ENSDARG00000003751_7_9,-7.5000,-7.6887,0.375000,0.397380,0.517894,-22.9000,-25.2195,0.375000,0.363323,0.431314,0.996951,0.773576,0.957635,0.351332,0.999641,0.499814,0.206021,0.076971,0.000510,0.000303,0.000409,0.000304,0.000442,0.000334,0.017337,0.017249,0.999997,0.999983,0.999986,0.999972,0.999977,0.999951,0.999926,0.999903,0.999985,0.999964,0.999295,0.999281,0.017729,0.017762,0.000087,0.000106,0.000049,0.000060,0.000494,0.000245,0.206388,0.087974,0.955016,0.801190
